base_name,noise,snr,accuracy
ch1_5694-64025-0010.gzip,car80,12,73.42709104367135
ch1_6313-66129-0008.gzip,Babble,12,73.41772151898734
ch1_1988-24833-0019.gzip,Babble,12,73.37278106508876
ch1_251-137823-0025.gzip,Babble,0,73.24561403508773
ch1_777-126732-0060.gzip,white,0,73.22515212981745
ch1_2078-142845-0007.gzip,wind,6,73.14814814814815
ch1_5694-64025-0010.gzip,pink,6,73.13101406365655
ch1_7850-281318-0000.gzip,Babble,18,73.07692307692308
ch1_7976-105575-0004.gzip,pink,0,73.06666666666666
ch1_2803-161169-0014.gzip,office,18,73.02709069493521
ch1_6313-66125-0001.gzip,office,24,72.95373665480427
ch1_6295-244435-0018.gzip,wind,18,72.89156626506023
ch1_1988-24833-0001.gzip,white,18,72.81947261663286
ch1_1988-24833-0019.gzip,car80,6,72.7810650887574
ch1_7850-286674-0002.gzip,car80,0,72.75280898876404
ch1_6313-66125-0003.gzip,pink,12,72.72727272727273
ch1_6313-66125-0003.gzip,Quiet,0,72.72727272727273
ch1_7850-281318-0000.gzip,Babble,24,72.6923076923077
ch1_7850-281318-0000.gzip,car80,6,72.6923076923077
ch1_2078-142845-0007.gzip,wind,12,72.68518518518519
ch1_6241-61943-0021.gzip,Babble,24,72.61146496815287
ch1_2078-142845-0007.gzip,wind,24,72.60802469135803
ch1_6313-66125-0001.gzip,white,18,72.59786476868328
ch1_251-137823-0006.gzip,wind,6,72.58064516129032
ch1_251-137823-0006.gzip,office,6,72.58064516129032
ch1_6313-66129-0029.gzip,pink,24,72.56235827664399
ch1_7850-286674-0002.gzip,Babble,18,72.47191011235955
ch1_251-137823-0025.gzip,wind,0,72.36842105263158
ch1_6313-66129-0029.gzip,white,0,72.33560090702947
ch1_6295-244435-0018.gzip,Quiet,0,72.28915662650603
ch1_6295-244435-0018.gzip,office,6,72.28915662650603
ch1_1462-170142-0038.gzip,wind,0,72.27722772277228
ch1_251-137823-0006.gzip,Babble,24,72.1774193548387
ch1_5694-64025-0010.gzip,white,0,72.16876387860844
ch1_5694-64025-0010.gzip,Babble,12,72.16876387860844
ch1_6313-66129-0029.gzip,office,6,72.10884353741497
ch1_2412-153954-0020.gzip,white,12,72.08835341365462
ch1_1462-170142-0038.gzip,car80,6,71.94719471947195
ch1_7850-281318-0000.gzip,Babble,12,71.92307692307692
ch1_6313-66125-0001.gzip,white,24,71.88612099644128
ch1_6313-66129-0029.gzip,office,12,71.88208616780045
ch1_2803-161169-0014.gzip,white,24,71.849234393404
ch1_2078-142845-0007.gzip,Babble,6,71.83641975308642
ch1_2078-142845-0007.gzip,wind,18,71.6820987654321
ch1_1988-24833-0001.gzip,pink,24,71.60243407707911
ch1_1988-24833-0019.gzip,wind,12,71.59763313609467
ch1_251-137823-0025.gzip,wind,6,71.49122807017544
ch1_6313-66129-0029.gzip,white,18,71.42857142857143
ch1_6295-244435-0018.gzip,pink,12,71.3855421686747
ch1_6241-61943-0021.gzip,pink,0,71.3375796178344
ch1_6241-61943-0021.gzip,Babble,6,71.3375796178344
ch1_2086-149220-0027.gzip,pink,0,71.32075471698113
ch1_2086-149220-0027.gzip,Babble,0,71.32075471698113
ch1_1462-170142-0038.gzip,wind,18,71.2871287128713
ch1_2412-153954-0020.gzip,car80,18,71.285140562249
ch1_2428-83699-0018.gzip,Babble,18,71.20535714285714
ch1_2412-153954-0020.gzip,office,12,71.08433734939759
ch1_1993-147965-0000.gzip,Babble,6,71.06227106227107
ch1_777-126732-0060.gzip,pink,18,70.79107505070994
ch1_7976-105575-0004.gzip,Quiet,0,70.66666666666667
ch1_2086-149220-0027.gzip,wind,0,70.56603773584905
ch1_251-137823-0006.gzip,wind,12,70.56451612903226
ch1_7850-286674-0002.gzip,Babble,12,70.50561797752809
ch1_6313-66125-0001.gzip,car80,12,70.4626334519573
ch1_2428-83699-0018.gzip,Babble,24,70.3125
ch1_6313-66129-0029.gzip,office,24,70.29478458049887
ch1_6313-66129-0008.gzip,pink,6,70.25316455696202
ch1_2428-83699-0018.gzip,car80,0,70.20089285714286
ch1_777-126732-0060.gzip,car80,6,70.18255578093306
ch1_251-137823-0006.gzip,Babble,18,70.16129032258064
ch1_251-137823-0006.gzip,car80,0,70.16129032258064
ch1_6313-66125-0001.gzip,office,6,70.1067615658363
ch1_6313-66129-0029.gzip,office,18,70.06802721088435
ch1_6241-61943-0021.gzip,Babble,12,70.06369426751593
ch1_6241-61943-0021.gzip,Babble,18,70.06369426751593
ch1_2803-161169-0002.gzip,car80,0,69.93464052287581
ch1_6295-244435-0018.gzip,Babble,24,69.87951807228916
ch1_6313-66129-0029.gzip,pink,6,69.84126984126983
ch1_1988-24833-0001.gzip,office,24,69.77687626774848
ch1_2428-83699-0018.gzip,Babble,12,69.64285714285714
ch1_6313-66129-0029.gzip,white,24,69.61451247165533
ch1_6313-66125-0003.gzip,car80,18,69.58041958041959
ch1_6295-244435-0018.gzip,Babble,18,69.57831325301204
ch1_5694-64025-0010.gzip,wind,0,69.5040710584752
ch1_2803-161169-0014.gzip,office,24,69.49352179034157
ch1_6313-66129-0029.gzip,car80,24,69.38775510204081
ch1_5694-64025-0010.gzip,wind,24,69.3560325684678
ch1_2803-161169-0002.gzip,Babble,12,69.28104575163398
ch1_1988-24833-0019.gzip,wind,0,69.23076923076923
ch1_7976-105575-0004.gzip,wind,0,69.06666666666666
ch1_6313-66129-0008.gzip,office,0,68.9873417721519
ch1_1988-24833-0001.gzip,car80,24,68.96551724137932
ch1_777-126732-0060.gzip,car80,0,68.96551724137932
ch1_6313-66125-0003.gzip,Babble,24,68.88111888111888
ch1_6313-66125-0003.gzip,office,6,68.88111888111888
ch1_6313-66125-0001.gzip,pink,6,68.68327402135232
ch1_6295-244435-0018.gzip,white,6,68.67469879518072
ch1_2412-153954-0020.gzip,pink,24,68.67469879518072
ch1_1988-24833-0001.gzip,white,24,68.55983772819472
ch1_251-137823-0006.gzip,Babble,12,68.54838709677419
ch1_6313-66129-0029.gzip,Quiet,0,68.25396825396825
ch1_5694-64025-0010.gzip,wind,12,68.24574389341228
ch1_5694-64025-0010.gzip,wind,18,68.17172464840858
ch1_1993-147965-0000.gzip,wind,0,68.13186813186813
ch1_6313-66129-0008.gzip,white,0,68.0379746835443
ch1_251-137823-0025.gzip,wind,24,67.98245614035088
ch1_777-126732-0060.gzip,office,0,67.95131845841784
ch1_5694-64025-0010.gzip,wind,6,67.87564766839378
ch1_6313-66129-0029.gzip,car80,18,67.80045351473923
ch1_6295-244435-0018.gzip,wind,24,67.7710843373494
ch1_7850-281318-0000.gzip,pink,0,67.6923076923077
ch1_1462-170142-0038.gzip,wind,24,67.65676567656766
ch1_6313-66129-0029.gzip,Babble,24,67.57369614512471
ch1_6241-61943-0021.gzip,Babble,0,67.51592356687898
ch1_6295-244435-0018.gzip,Babble,12,67.46987951807229
ch1_6313-66129-0008.gzip,car80,0,67.40506329113924
ch1_1993-147965-0000.gzip,car80,0,67.3992673992674
ch1_6313-66129-0029.gzip,office,0,67.34693877551021
ch1_251-137823-0006.gzip,wind,18,67.33870967741936
ch1_2803-161169-0002.gzip,Babble,18,67.3202614379085
ch1_2412-153954-0020.gzip,car80,24,67.26907630522088
ch1_2412-153954-0020.gzip,white,18,67.26907630522088
ch1_2803-161169-0014.gzip,Babble,18,67.25559481743227
ch1_7976-105575-0004.gzip,wind,6,67.2
ch1_6313-66129-0029.gzip,car80,12,67.12018140589569
ch1_251-137823-0025.gzip,wind,18,67.10526315789474
ch1_251-137823-0025.gzip,wind,12,67.10526315789474
ch1_2428-83699-0018.gzip,Babble,6,67.07589285714286
ch1_1993-147965-0000.gzip,wind,6,67.03296703296704
ch1_2803-161169-0002.gzip,pink,0,66.99346405228758
ch1_7850-281318-0000.gzip,Babble,6,66.92307692307692
ch1_6313-66125-0001.gzip,white,0,66.90391459074733
ch1_1462-170138-0022.gzip,Babble,0,66.83937823834196
ch1_6313-66125-0003.gzip,white,0,66.78321678321679
ch1_2428-83699-0018.gzip,wind,0,66.74107142857143
ch1_2412-153954-0020.gzip,pink,0,66.66666666666667
ch1_6313-66125-0001.gzip,office,0,66.54804270462634
ch1_251-137823-0006.gzip,pink,0,66.53225806451613
ch1_777-126732-0060.gzip,pink,0,66.5314401622718
ch1_1462-170142-0038.gzip,Babble,0,66.33663366336634
ch1_777-126732-0060.gzip,car80,12,66.32860040567951
ch1_2803-161169-0014.gzip,Babble,12,66.3133097762073
ch1_2803-161169-0014.gzip,Babble,24,66.3133097762073
ch1_6295-244435-0018.gzip,office,0,66.26506024096386
ch1_6313-66129-0029.gzip,car80,6,66.21315192743764
ch1_2086-149220-0027.gzip,wind,6,66.0377358490566
ch1_2803-161169-0002.gzip,Babble,24,66.01307189542484
ch1_2803-161169-0002.gzip,Quiet,0,66.01307189542484
ch1_1462-170142-0017.gzip,Babble,0,65.97222222222223
ch1_1993-147965-0000.gzip,office,0,65.93406593406593
ch1_7976-105575-0004.gzip,wind,12,65.86666666666666
ch1_2412-153954-0020.gzip,office,18,65.86345381526104
ch1_6313-66129-0029.gzip,Babble,18,65.75963718820861
ch1_251-137823-0006.gzip,office,0,65.7258064516129
ch1_6319-275224-0014.gzip,car80,0,65.5223880597015
ch1_6313-66125-0001.gzip,car80,6,65.48042704626334
ch1_2412-153954-0020.gzip,white,24,65.46184738955823
ch1_5694-64025-0010.gzip,Babble,6,65.43301258327165
ch1_6313-66125-0003.gzip,car80,12,65.38461538461539
ch1_1988-24833-0001.gzip,car80,0,65.31440162271805
ch1_6313-66129-0029.gzip,Babble,12,65.3061224489796
ch1_7850-286674-0002.gzip,wind,0,65.1685393258427
ch1_6313-66125-0001.gzip,Quiet,0,65.12455516014235
ch1_1988-24833-0019.gzip,Babble,6,65.08875739644971
ch1_6313-66125-0003.gzip,pink,6,65.03496503496504
ch1_6313-66125-0003.gzip,Babble,18,65.03496503496504
ch1_7850-281318-0000.gzip,wind,6,65.0
ch1_7850-281318-0000.gzip,wind,0,65.0
ch1_251-137823-0006.gzip,Babble,6,64.91935483870968
ch1_251-137823-0006.gzip,wind,24,64.91935483870968
ch1_2086-149220-0027.gzip,wind,12,64.90566037735849
ch1_6295-244435-0018.gzip,car80,24,64.75903614457832
ch1_777-126732-0060.gzip,white,18,64.70588235294117
ch1_7850-286674-0002.gzip,Babble,6,64.32584269662921
ch1_777-126732-0060.gzip,car80,18,64.3002028397566
ch1_7976-105575-0004.gzip,Babble,0,64.26666666666667
ch1_2412-153954-0020.gzip,office,24,64.05622489959839
ch1_2803-161169-0002.gzip,Babble,6,64.05228758169935
ch1_6313-66125-0003.gzip,Babble,12,63.98601398601399
ch1_6313-66129-0008.gzip,Babble,6,63.924050632911396
ch1_777-126732-0060.gzip,office,6,63.894523326572006
ch1_1988-24833-0001.gzip,Babble,12,63.894523326572006
ch1_1462-170142-0017.gzip,car80,0,63.888888888888886
ch1_2428-83699-0018.gzip,wind,6,63.839285714285715
ch1_7850-286674-0002.gzip,wind,6,63.764044943820224
ch1_1993-147965-0000.gzip,wind,12,63.73626373626374
ch1_7976-105575-0004.gzip,wind,18,63.733333333333334
ch1_6241-61943-0021.gzip,wind,0,63.69426751592356
ch1_1988-24833-0001.gzip,pink,0,63.691683569979716
ch1_2803-161169-0014.gzip,wind,0,63.486454652532395
ch1_7850-281318-0000.gzip,Babble,0,63.46153846153846
ch1_2412-153954-0020.gzip,Babble,6,63.45381526104418
ch1_2803-161169-0014.gzip,car80,0,63.36866902237927
ch1_6313-66125-0001.gzip,Babble,12,63.345195729537366
ch1_6313-66125-0003.gzip,car80,6,63.28671328671329
ch1_6313-66129-0029.gzip,car80,0,63.265306122448976
ch1_2412-153954-0020.gzip,Babble,12,63.25301204819277
ch1_6319-275224-0014.gzip,pink,0,63.134328358208954
ch1_2803-161169-0014.gzip,Quiet,0,63.13309776207303
ch1_777-126732-0060.gzip,pink,24,63.08316430020284
ch1_2086-149220-0027.gzip,wind,24,63.0188679245283
ch1_2428-83699-0018.gzip,wind,12,62.83482142857143
ch1_2086-149220-0027.gzip,wind,18,62.64150943396226
ch1_1993-147965-0000.gzip,wind,24,62.637362637362635
ch1_6313-66125-0001.gzip,car80,0,62.63345195729537
ch1_2412-153954-0020.gzip,Babble,0,62.44979919678715
ch1_1462-170138-0022.gzip,car80,0,62.43523316062176
ch1_7850-281318-0000.gzip,wind,12,62.30769230769231
ch1_6313-66125-0001.gzip,Babble,18,62.27758007117438
ch1_1993-147965-0000.gzip,wind,18,62.27106227106227
ch1_777-126732-0060.gzip,office,12,62.06896551724138
ch1_1993-147965-0000.gzip,Babble,0,61.904761904761905
ch1_6313-66129-0029.gzip,pink,0,61.904761904761905
ch1_2428-83699-0018.gzip,Babble,0,61.830357142857146
ch1_2428-83699-0018.gzip,pink,0,61.830357142857146
ch1_7850-286674-0002.gzip,wind,12,61.79775280898876
ch1_2803-161169-0014.gzip,Babble,6,61.71967020023557
ch1_6313-66125-0001.gzip,pink,0,61.56583629893238
ch1_1988-24833-0019.gzip,pink,0,61.53846153846154
ch1_1988-24833-0001.gzip,Quiet,0,61.4604462474645
ch1_2412-153954-0020.gzip,Quiet,0,61.44578313253012
ch1_5694-64025-0010.gzip,car80,6,61.3619541080681
ch1_6319-275224-0014.gzip,Babble,0,61.343283582089555
ch1_1988-24833-0001.gzip,Babble,6,61.25760649087221
ch1_6313-66125-0001.gzip,Babble,24,61.20996441281139
ch1_6313-66125-0001.gzip,Babble,0,61.20996441281139
ch1_6313-66125-0001.gzip,Babble,6,61.20996441281139
ch1_2428-83699-0018.gzip,wind,18,61.160714285714285
ch1_6295-244435-0018.gzip,Babble,6,61.144578313253014
ch1_2078-142845-0007.gzip,Babble,0,60.879629629629626
ch1_1988-24833-0001.gzip,Babble,18,60.851926977687626
ch1_6313-66125-0003.gzip,Babble,6,60.83916083916084
ch1_2803-161169-0002.gzip,wind,0,60.78431372549019
ch1_7850-281318-0000.gzip,car80,0,60.76923076923077
ch1_2803-161169-0014.gzip,pink,0,60.65959952885748
ch1_7976-105575-0004.gzip,wind,24,60.53333333333333
ch1_1988-24833-0019.gzip,wind,18,60.35502958579882
ch1_6313-66129-0029.gzip,Babble,6,60.317460317460316
ch1_777-126732-0060.gzip,white,24,60.24340770791075
ch1_1988-24833-0001.gzip,Babble,24,60.04056795131846
ch1_7850-281318-0000.gzip,wind,18,60.0
ch1_6313-66129-0008.gzip,Babble,0,59.81012658227848
ch1_2803-161169-0002.gzip,wind,12,59.80392156862745
ch1_1462-170142-0038.gzip,pink,0,59.73597359735974
ch1_2412-153954-0020.gzip,Babble,18,59.63855421686747
ch1_6313-66125-0003.gzip,office,0,59.44055944055944
ch1_2428-83699-0018.gzip,wind,24,59.263392857142854
ch1_7850-281318-0000.gzip,wind,24,59.23076923076923
ch1_2803-161169-0002.gzip,wind,18,59.150326797385624
ch1_2803-161169-0002.gzip,wind,6,59.150326797385624
ch1_6295-244435-0018.gzip,car80,18,59.036144578313255
ch1_2803-161169-0002.gzip,wind,24,58.8235294117647
ch1_6313-66125-0003.gzip,wind,0,58.74125874125874
ch1_6313-66125-0003.gzip,car80,0,58.74125874125874
ch1_777-126732-0060.gzip,car80,24,58.62068965517241
ch1_2412-153954-0020.gzip,Babble,24,58.433734939759034
ch1_2803-161169-0014.gzip,wind,6,58.42167255594818
ch1_777-126732-0060.gzip,office,18,58.41784989858012
ch1_6313-66129-0008.gzip,pink,0,58.22784810126582
ch1_7850-286674-0002.gzip,Babble,0,58.146067415730336
ch1_6313-66125-0003.gzip,pink,0,58.04195804195804
ch1_1988-24833-0001.gzip,wind,0,58.012170385395535
ch1_6313-66125-0001.gzip,wind,0,58.00711743772242
ch1_6241-61943-0021.gzip,wind,6,57.961783439490446
ch1_7850-286674-0002.gzip,wind,18,57.58426966292135
ch1_2078-142845-0007.gzip,car80,0,57.56172839506173
ch1_6313-66125-0003.gzip,Babble,0,57.34265734265734
ch1_7850-286674-0002.gzip,wind,24,57.30337078651685
ch1_251-137823-0006.gzip,Babble,0,57.25806451612903
ch1_2078-142845-0007.gzip,pink,0,56.94444444444444
ch1_2803-161169-0014.gzip,wind,12,56.65488810365135
ch1_2803-161169-0014.gzip,wind,18,56.419316843345115
ch1_777-126732-0060.gzip,office,24,56.3894523326572
ch1_1988-24833-0019.gzip,wind,24,56.21301775147929
ch1_1988-24833-0019.gzip,car80,0,56.21301775147929
ch1_5694-64025-0010.gzip,Babble,0,56.03256846780163
ch1_777-126732-0060.gzip,Babble,12,55.78093306288032
ch1_6313-66129-0008.gzip,wind,24,55.69620253164557
ch1_2803-161169-0002.gzip,Babble,0,55.55555555555556
ch1_6295-244435-0018.gzip,pink,6,55.42168674698795
ch1_1988-24833-0001.gzip,wind,6,55.37525354969574
ch1_6313-66125-0001.gzip,wind,6,55.16014234875445
ch1_6313-66129-0008.gzip,wind,0,55.063291139240505
ch1_777-126732-0060.gzip,Quiet,0,54.969574036511155
ch1_1462-170142-0038.gzip,car80,0,54.78547854785479
ch1_2803-161169-0014.gzip,wind,24,54.77031802120141
ch1_1988-24833-0001.gzip,Babble,0,54.766734279918865
ch1_6313-66129-0029.gzip,Babble,0,54.42176870748299
ch1_2803-161169-0014.gzip,Babble,0,54.063604240282686
ch1_6295-244435-0018.gzip,car80,12,53.91566265060241
ch1_6313-66125-0003.gzip,wind,6,53.84615384615385
ch1_1988-24833-0019.gzip,Babble,0,53.84615384615385
ch1_6295-244435-0018.gzip,Babble,0,53.6144578313253
ch1_6313-66129-0008.gzip,wind,18,53.48101265822785
ch1_777-126732-0060.gzip,Babble,18,53.14401622718053
ch1_6313-66125-0001.gzip,wind,12,53.02491103202847
ch1_6295-244435-0018.gzip,white,0,53.01204819277108
ch1_777-126732-0060.gzip,Babble,6,52.73833671399594
ch1_6313-66125-0001.gzip,wind,18,52.669039145907476
ch1_6313-66125-0001.gzip,wind,24,52.313167259786475
ch1_6313-66129-0029.gzip,wind,24,52.15419501133787
ch1_1993-147965-0000.gzip,pink,0,52.014652014652015
ch1_5694-64025-0010.gzip,pink,0,51.81347150259067
ch1_2412-153954-0020.gzip,wind,0,51.204819277108435
ch1_777-126732-0060.gzip,Babble,24,51.11561866125761
ch1_6313-66125-0003.gzip,wind,12,51.04895104895105
ch1_6313-66125-0003.gzip,wind,24,51.04895104895105
ch1_2412-153954-0020.gzip,wind,24,51.00401606425703
ch1_6313-66129-0008.gzip,wind,12,50.949367088607595
ch1_6313-66129-0008.gzip,wind,6,50.949367088607595
ch1_6313-66125-0003.gzip,wind,18,50.34965034965035
ch1_1988-24833-0001.gzip,wind,12,49.69574036511156
ch1_2412-153954-0020.gzip,wind,12,49.196787148594375
ch1_2412-153954-0020.gzip,wind,6,49.196787148594375
ch1_2412-153954-0020.gzip,wind,18,48.99598393574297
ch1_777-126732-0060.gzip,Babble,0,48.88438133874239
ch1_6313-66129-0029.gzip,wind,6,48.52607709750567
ch1_6313-66129-0029.gzip,wind,0,48.07256235827664
ch1_6313-66129-0029.gzip,wind,18,47.39229024943311
ch1_777-126732-0060.gzip,wind,0,46.85598377281947
ch1_6313-66129-0029.gzip,wind,12,46.71201814058957
ch1_6241-61943-0021.gzip,wind,12,46.496815286624205
ch1_1988-24833-0001.gzip,wind,18,46.0446247464503
ch1_5694-64025-0010.gzip,car80,0,44.855662472242784
ch1_1988-24833-0001.gzip,wind,24,44.42190669371197
ch1_6295-244435-0018.gzip,car80,6,44.27710843373494
ch1_777-126732-0060.gzip,wind,6,44.01622718052738
ch1_777-126732-0060.gzip,wind,24,42.79918864097363
ch1_6241-61943-0021.gzip,wind,18,42.67515923566879
ch1_777-126732-0060.gzip,wind,18,42.59634888438134
ch1_777-126732-0060.gzip,wind,12,41.987829614604465
ch1_6241-61943-0021.gzip,wind,24,39.49044585987261
ch1_6295-244435-0018.gzip,pink,0,35.8433734939759
ch1_6295-244435-0018.gzip,car80,0,32.53012048192771
